,0
36,这是制度问题
37,这些家伙都是一类的货色，都是为了团伙利益善于撒谎和欺骗人民，美国没有一个为人民服务的政党。这就是美国金钱政治制度的丑陋。
38,最惨的还是亚裔美国人，好歹非裔美国人当过总统
39,特朗普：不，没有人比我更懂种族平等
40,美国有说不完的故事，每个故事都把政客的两面嘴脸暴露无遗，一个字：為“私”而战。
41,回归现实
42,存在即合理，不然受苦的是更多的他国及他国公民。
43,看新闻
44,美国警察在执法过程中有严重的种族歧视倾向，要解决这个根本问题，我认为是很简单的一件事，要重新修订法律，警察在执行构成中，一旦有种族歧视倾向，应该承担法律责任，以后还有谁敢以身试法？整体的问题不是就解决了吗？问题在于政府想不想解决？这个根本问题，这才是根本问题的所在。
45,小布什说和平可笑每一次战争都是美国挑起的美国说和平可笑。
46,美国是正义的抗议，是一场美国革命
47,假惺惺的要命？叙利亚伊拉克利比亚的被炸死的老百姓有多少?这些所谓的总统正是罪魁祸首。这个世界，都是套路而已。
48,美国人民不管付出任何代价，追求的是人人平等。他们是团结的，为他人的生命，勇于献身，可敬可敬！！！
49,呵呵
50,反正是美国病入膏肓了，恶棍特朗普也能当总统？
51,拭目以待
52,政客说政客！都是一路货！
53,两幅嘴脸的国家
54,美国种族歧视是由移民政策造成的。因为存在非法移民，存在绿卡，存在出生给国籍……所以就有了资产，权利，自由的不平等……
55,！
56,美国哪位总统任上都可能有种族问题发生，这与总统本人基本无关，谁当总统都愿意太平。所以不要甩锅川建国。
57,特狼普：你们都不行，我才是美国最好的总统。
58,美国执政者应该扪心自问，反躬自省……
59,再让疯子疯狂下去美国🇺🇸真的要完🥚……
60,美国政客怎么了？每个人政客执政都出现过种族歧视？警察轻易杀黑人？应该说黑人是人，白人是吃黑人的老虎才对，生活在这个国家最悲惨，拼死拼残拼到底，拼出国败民安！
61,.
62,不要听他们的胡言乱语，自由不自由你们这几天没感受到吗？非裔美国人行动吧！
63,这些人除了卡特，其他三位最多称呼为政客，因为他们代表的是美国各利益集团。不是代表人民。
64,当政时都不作为，下台了都成君子
65,，
66,。
67,下台了，都说的漂亮，继续关注此事！
68,小布什说话公平
69,小布什下台之后成熟了很多
70,林肯总统都想爬起来骂特狼扑了
71,非洲裔、南美裔、亚裔。。。所有人都忽略了“北美裔”。。。对于“北美裔”来说，都是外来者。。。都忘了白人是侵略者---欧洲裔。。。
72,杠开，就差捉五龙了
73,不在位的前总统说什么也没用，所以说的话象人话
74,吉米·卡特真正地长寿———继任者死了，继任者的继任者又死了，而仍然活跃在政坛上。
75,都是政治家，我从不相信政治家讲的话
76,逢场作戏罢了。
77,又给狗们送来了依据！
78,说是这样说，但是实行起来就又不一样了。美国一贯都是欺软怕硬！
79,美国的种族主义 与美国同龄，所以这四位也是一丘之貉。
80,总统都是耍嘴皮子前总统！绝对不会改变现状，原因是谁制订法律和制度，是当权者，是利益集团，台上和台下不一样，忽悠
81,主要权利还是当政期间的官员是否愿意改变，推动进行无歧视革命性的改革，两党领导是否能够达成一致。
82,美国四任前总统齐就黑人男子弗洛伊德之死发声，都是演员，虚伪！说实话特朗普才是政客里活的最真实的总统！
83,嗯，四位前总统如果你们当政会怎样？还不是一个尿样
84,有实权的特朗普现在啥态度
85,异常恶心，自己在任拼命压制，卸任后又极力压迫别人改革，口蜜腹剑，道德败坏
86,西方政客在走下政治舞台后，说的不痛不痒的话的的确是一部分真话，但是当政时，为了政治需要，便是另一套说辞。
87,特朗普与这几位本质上并无太大区别。区别在于特朗普的出身不是玩政治的，缺乏学识、口才和风雅，铜臭气、俗气和流氓气息太重了。
88,"有什么用？特朗普没把他们放眼里，满嘴“我最牛X"""
89,美国政府部门去死吧
90,我看过老布什总统的自传，那才是领导人该有的分范和担当。。。。。。。
91,我们大家应该清醒地认识到：一个国家的社会体质决定着社会的和平与 发展。只有这样世界人民才会有幸福。就当前世界形式而言，资本主义社会的制度（美国）与社会主义社会的制度（中国）有着鲜明的对比。
92,把那个凶狠的白人警察交给黑人们千刀万剐就解决问题了！
93,与前几届美国总统相比，这是最糟、最无法无天、最失败的总统
94,美国要反思的不只是种族问题，还有全球霸权主义问题
95,"美国不管是哪一位总统，讲的民主都是针对自己国家的，但是在国际上的其他国家，只有伪装假装民主，借着民主人权的名义对别国进行压制欺凌,虚伪的民主。"
96,用户7389165905：政治语言是用来统世界的骗人工具。
97,美国需要和平，世界不需要美国和平？美国的不和平是否会带来世界的和平？
98,为这四位前总统的发声点赞，感觉他们的话非常有道理！
99,小布什称，抢劫不是自由，破坏不是进步。你妹的，你在位时发动战争怎样入侵它国的，你它妈的现在全忘了。
100,美国人心里阴暗着呢，不然政客们也没必要反华来拉选票。
101,呵呵，政客
102,他们发动对别国战争时，考虑过他国人民的感受吗？
103,我记得特朗普是你们选出来的。。。
104,老狗的死期不远了！
105,他们在点火，演戏是他们，装好人也是他们，目标是拉下不和精英站一起的特朗普。。。。。。。
106,‘地堡男孩’真行，连目前在世的老肿痛们都来为你保驾护航了
107,4个总统联手发挥他们的人脉作用，干倒特朗普
108,这些话同样适合对香港说！对香港的暴徒说！
109,奥巴马如果是纯正的黑人，他根本就选不上总统。
110,有生之年还能看到这种新闻，这也是美国历史的头一遭吧，感觉这一代的年轻人见证了好多史无前例的第一次
111,美国所有总统领导长期是说一套做一套
112,赢家说的才是正确的，
113,和前几任总统相比特朗普就是个彻头彻尾的门外汉。
114,奥巴马不错
115,都出来了，老特压力山大
116,不管怎样，这些前总统发言非常有人格魅力。
117,特狼屎
118,在任时说鬼话，卸任时说人话，这就是美国的民主制度。
119,我就喜欢这样的总统，多好，没有他就不好玩了
120,正义的声音。
121,现如今和你们当总统的时候不一样了。
122,不管是那一任总统其本质都是大资本家大富豪的代言人。对内对外政策一脉相承的。迂到大的疫情都不会象中国政府一样站在人民的立场。就象英政府，法政府等西方大国一样结果。
123,美丽风景线
124,应该将万恶的刽子手小布什送上海牙国际法庭的断头台！
125,美国内部太久没运动，出来活动活动才能长命百岁
126,看来美国病的很严重。
127,自由女神、耶稣灵魂、在历史的长河中…恐怖分子为了找到真理靠拢圣经以求真理…在强权之下争扎出的智 慧…延伸仇恨的魔性（无条件的誓死力争）他们也许会从我楊神豪身上找到出口…
128,美国的这些社会问题其实历来总统都有责任，现在是特朗谱这个疯子一个人应付着好戏才刚开始吧
129,这下看特朗普怎么应对，
130,都是演员，充满了虚伪。
131,呵呵！墙倒众人推
132,你们这些前任想多了，我家普普甩锅总统，你们以为浪得虚名呢，切
133,你们这些总统算了吧，都是一丘之貉，没比川普好哪去！
134,看哭了。
135,不管谁说，你们谁都是要搞中国，这是你们的基调
136,我觉得和拜登比，特朗普更可爱……讨厌拜登，看面相就觉得不是个省油的灯，对中国更不利
137,哈哈
138,有人站出来说话，应该算好的开始吧
139,四位美总统的讲话，充分暴露了美国政客的卑鄙的两面派丑恶嘴脸！
140,美国得前总统，你们就不要假仁假义，要是真想正义 公正立马审判特朗普吧
141,川宝宝：我不听我不听，都跑来欺负我！
142,特没普就是那种带着无比优越感的白人代表！在他的带领下美国政府所做的切！就是对世界人民犯下了反人类罪！一个新冠肺炎就已夺走美国十多万人民的生命，他领导下的美国政府制裁伊朗，委內瑞拉等，这些国家连救命的医护用品都被他禁运！这是彻头彻尾的反人类恐怖主义者，当年美国人民的错误选择换来今天的恶果！是时候把他钉在圣经的耻辱柱上了！阿门！
143,10点30：没错，死一个黑人算什么，这场疫情死的黑人比白人多三分之二，这才是赤裸裸的歧视，根本无视黑人的生死
144,亚洲人不一样被白人，黑人歧视么！你们不一样爱打哪国就哪国！坏透了！
145,"是啊，""只有真正的公平正义才会带来持久的和平，以平等的态度善待他人(国)、关爱他人(国)""，小布什的话意思是还是要学中国嘛，世界才会有真正的和平，哈哈，总算说了句人话"
146,我只服华盛顿
147,尽管他们说的漂亮，很具迷惑性，但他们所处的阶级地位使他们不可能看到资本主义制度的根因！
148,这四位前总统卸任了才能说这种不痛不痒的话，有什么用???在你们四位总统执政时就有种族歧视，你们改变了什么?
149,他们和特朗普差不多。虚伪而且具有侵略性。他们都双手沾满了阿拉伯人民的鲜血，都应该站在种族屠杀的审判席上。
150,
151,"卡特回忆起他在1971年就任乔治亚州州长时说的话，他在就职演讲中称，“种族歧视的时代结束了”，然而，“将近50年后，带着巨大的悲伤和失望，我今天再次重申这句话”，“掌权的、有特权的、有道德意识的人必须站出来，对带有种族歧视的警察和司法系统，对白人和黑人之间不道德的经济不平等，对破坏我们团结民主的政府行动说‘不’”。 卡特最后说，“我们需要一个和人民一样好的政府，我们比这更好”。 小布什：
...展开全部"
152,"你的政治词锋很厄杀蛮喜欢你的，从黑,人的奴隶命运走向巅峰…下届令你一票，这票是下届的。"
153,四位前总统出来发声抨击美国现状，特朗普有何脸面还大言不惭说自己是对的，自己是美国最好的总统？
154,这件事不会是特狼蒲为了这次能够连任，所使用的政治手段把，利用各种手段，平息这次抗议和暴乱，达到连任目的。
155,特朗普：这几个老不死的失败者是在俄罗斯和中国的操纵下讲话的，他们是中国的傀儡！
156,这是几十年的光阴？
157,小不死有什么资格评论人权，在任期间发动两场战争，犯下了反人类罪，早就该送绞刑了。
158,看完四位前总统的发言后，特朗普斜眼瞄了一下藏在抽屉里的一面红色旗帜，心里默道:祖国交给我的任务马上就要成功了，多年的努力没有白费，再加把劲绝不能失败！随后拿起电话，用英语对另一头的纽约警察局长说道，继续镇压，腿不能停。
159,虚伪
160,世界是共同体！！！不要胡搞一枝独大！！！事实证明老美已错了！！！特！！郎！？！！最后是：普！！！！！
161,全世界的人都应尊重人的生命，不论是黑种人、白种人、黄种人，没有贵贱之分，人的平等也是最重要的。美国优先的政策是错误的，国家之间、各民族信仰之间都是平等的，生命是平等的。
162,卡特元老过了今年10月1日，才算到他96周岁大寿！
163,台上是人，台下是鬼；台上鬼话，台下人话……
164,特朗普每天嘟着嘴特象🐷猪
165,特朗普和前4位总统相比的话，我不想爆粗口，太失败了，天天耍嘴皮子，脱口秀主持人更适合他，美国要败在他手里了。
166,美国就拿妇女来说吧，为什么嫁人了就要跟丈夫姓呢
167,奥巴马是真正的政治家，深思熟虑的讲话！看到如今的美国需要干什么！
168,我们香港的教育，司法也要改革，把仇视大陆，仇视中央政府的人，干掉或者拿下，才会有一个和平繁荣的香港，既然你们也感同身受，就不要再暗地里搞破坏了！
169,其实当时老美有一种优越感！现在无论是言论！人权！已无从优越！！！应有理智行为，共存共优！！打压是弱智行为！！！
170,说明美国这个问题根深蒂固，每一任领导人都心知肚明，但没有人真正做出大的改变，因为美国执政者只是代理人！历任总统，林肯为黑人做的贡献最大，死得也快！
171,他们前任的总统出来演戏而已，按照这个节奏下去，肯定要卖了特朗普，“曲线救国”。。。解决问题不是他们考虑的，他们是想平息暴乱而已
172,都老奸巨猾的家伙
173,"Please, I can't breathe.科比在天之灵不会放过“你们的”"
174,说的话没有什么批判性
175,老家伙们别干政！
176,可喜地看到前总统们发出了正义的呼声，将会激起越来越多正义的力量！
177,体现了以人为本，
178,特没谱挺厉害啊，硬是把美国前总统给统一了，站在他对面了，神人啊！
179,特朗普还是有的能量的！前些时候有人要对特朗普被弹劾，结果是越弹它的民意调查率越高。这次前四位总统联合发声不痛不痒的攻击特朗普政府，恐怕也是在帮它暗送秋波！
180,老卡特还活着呢？
181,在中国散步，去超市开车都是正常的不能再正常的事了，怎么会有警察👮随意夺取普通人的性命呢？警察👮的自由得到了释放，那弗洛伊德们平安活着的自由又如何彰显呢？
182,四位前总统的发声应该引起美国当局重视，尽早结束这种不平等种族歧视局面了。
183,很失败的一届总统，让世界和美国人民愤怒的一届总统！！！
184,美国看来是该换基因的时代了
185,克林顿：没有应该被巡航导弹炸死！
186,卧底不容易，川建国同志再坚持坚持，回来给你办庆功宴！
187,咋一看，好像后面还会有未在世前总统要发表讲话一样。小心特离谱说：没有人比我更懂这次骚乱，是未在世前总统策划的！
188,老特现在算是四面楚歌了吗？
189,邕人-冯公子：回复@一峰德文：嗯，我一直也是认为哪个上台对中国都一样，这不是总统个人能决定的
190,一峰德文：特狗不可怕，可怕的是拜登收拾局面后还会选出下一任“川普”！
191,任何时候都不要低估人民的力量
192,美国还不到最好时刻，川普应该连任将美国带向最为“民主 自由和幸福”的国家
193,这状况说不定又把奥巴马给推上总统的位置上了
194,太惨
195,特朗普：没人比我更行，你们都是骗子
196,马丁路德金当年的运动够震撼了吧，结果几十年后依然存在着严重的种族歧视现象，更不要说根源了。这次骚乱与1963年《我有一个梦想比》相比如何？要平等首先就要白人交出权力和利益，这是社会有限资源决定的。美国经济上升时期，资源相对丰富，矛盾才被掩盖。当美国经济下滑或衰落时，矛盾就会显现，这是财团垄断式资本主义所不可调和的矛盾，解决问题只能革命。
197,黑人还知道反抗，亚裔美国人呢？
198,suprince7：看热闹呀
199,美国真的是自由国度吗？应该是有权有钱人的国度。
200,特朗普是美国政治历史上唯一一位让四位领导一起骂废物的一位总统，特没谱也算是混整了啊
201,说一套做一套 都是虚伪的嘴脸
202,不错，至少不会像特朗普一样只会说“这都是假新闻，下一条。”
203,这些活着的总统有的人就是种族歧视者。
204,如果现任总统做的足够好，前任有必要发声吗？
205,特朗普是个疯狗总统，他在美国内咬人，咬到全世界去了，世界和平人民团结一致，用手中打狗棍捍卫自己。
206,老特我估计是外星人派来毁灭地球的，
207,四位前总统的发言和表态看出都对现任总统的不满和对民众的关心。政治家就是政治家。和民心顺民意。
208,4个冤大头！
209,没有历史沉淀，这么多肤色和民族，居然成就了一个近2-300年最物质文明和强大的国家。不要忘了自己的立国之本，包容，吸纳，谦逊
210,这些都是正常人，只有特朗普是非常正常的…
211,都是说得好听。在他们自己的任期内没有一个能把问题解决了的。现在事情闹大了，就个个跳出来道貌岸然的说几句看着很公道的话，刷存在感。一群伪君子。
212,特老狗这样的总统，如果在韩国，早就终身监禁了
213,你们几个之前当总统都干啥去了.....也没出什么好政策帮助黑人啊.....无言
214,狗屁，哪些鸟只是随便叫叫而已。
215,还是老的好，家有老是个宝！
216,请问各位过任及现任的各位总统先生们，你们侵略攻打别的国家的气候咋不讲究“爱好和平种族歧视”一路平等？
217,特朗普靠边站！美国人民不需要你！
218,特朗普很快也将成为“前总统”，只是他有没有脸跟这四人站到一起？这四人屌不屌他？
219,它奶奶的，还说人权
220,还不能立即让特没谱下台！？！？！？
221,都是坏人
222,特朗普你早就该下课啦！别在全世界人们面前丢尽了脸！
223,四打一，王炸！
224,不知特没谱有何反应？
225,奥巴马 卡特 谁是盖伦？
226,黑人太黑不好看，
227,为黑人默哀！然而，我想港，老美请继续内斗吧，川普连任吧
228,说风凉话谁不会，说好听的话。
229,做错事情就好好面对和解决 阿弥陀佛🙏保佑🙏 希望多些爱与和平🙏
230,希望世界和平
231,4心机太重
232,你们以为是伸张正义，实际上是驴象之争
233,最喜欢奥巴马总统
234,特狼普踏着美国民众的鲜血和尸骨继续立功。
235,活着的前总统真多
236,水不醉人1：因为他们没有禁枪，没有要求美联储交出印钞权，没有消除种族歧视，所以他们还活着，要不然林肯，加菲尔德，威廉.麦金徕，肯尼迪就是他们的榜样。
237,菩提花开94456：回复@今天又被放鸽子了：你懂的多，跟你混
238,高贵的小禹霏霏：都是有经验
239,西方政客在走下政治舞台后，说的不痛不痒的话的的确是一部分真话，但是当政时，为了政治需要，便是另一套说辞
240,杨-志勇CCIA_313：问题是对造成种族岐视的制度和罪魁祸首怎么处理怎么解决一个个都三诚其口装聋作哑如此这般无关痛痒隔岸观火般表示一下遗憾有什么屁用？完全就是放屁！
241,人生威悟：回复@龙门客栈的大掌柜：太有道理了
242,龙门客栈的大掌柜：所有政客都是两面人
